Aspect,Slope,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area_1,Wilderness_Area_2,Wilderness_Area_3,Wilderness_Area_4,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_10,Soil_Type_11,Soil_Type_12,Soil_Type_13,Soil_Type_14,Soil_Type_18,Soil_Type_20,Soil_Type_22,Soil_Type_24,Soil_Type_27,Soil_Type_29,Soil_Type_30,Soil_Type_31,Soil_Type_33,Soil_Type_34,Soil_Type_38,Soil_Type_39,Soil_Type_40,Cover_Type,Hypo_Distance,Average_Dist_Road_Hydro,Average_Elevation_Hydro
82,8,232,225,126,2681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,151.19854496654392,1385.5,1631.5
154,8,230,241,143,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,179.51323071016242,1604.5,1640.0
37,5,220,229,145,2638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216.14809737770074,638.5,1430.5
291,8,197,239,181,720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,295.8952517361507,2387.0,1640.5
59,13,228,213,114,557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80.36168241145776,2963.0,1653.0
321,11,191,228,175,3534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,545.1330112917396,2052.5,1623.5
43,13,222,212,122,1857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,333.6180450755025,846.0,1593.0
304,12,187,234,187,2133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30.4138126514911,766.5,1479.5
133,12,238,234,125,2863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343.3132680220792,1887.5,1581.5
6,12,204,215,146,794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.400636936215164,756.5,1643.0
48,7,223,225,138,408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,67.36467917239716,3081.5,1639.5
66,25,235,181,63,2550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,362.49137920783716,1251.0,1613.0
0,11,204,220,153,3066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,157.8923684032892,2220.5,1628.5
145,13,238,237,127,1499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,386.38969965567145,983.5,1671.5
309,7,201,235,174,518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,180.8009955724802,2882.5,1638.5
24,18,207,199,123,3004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,92.64987857520376,660.0,1416.0
301,16,173,231,198,1824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,124.03628501370073,2138.0,1598.5
193,7,219,245,161,3717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1160.0,1529.5
107,12,239,226,115,2876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,691.6509235156127,1178.0,1633.5
117,17,247,222,97,2581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,245.72545655670274,1957.0,1567.5
68,28,235,171,47,1245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,165.3027525481654,564.5,1590.0
49,13,225,211,117,2382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,298.564900817226,1086.5,1653.5
110,18,248,216,89,3908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,42.95346318982906,1366.0,1532.5
18,3,217,233,153,1292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,303.97532794620025,2005.0,1591.0
57,15,228,206,106,691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,56.753854494650845,2503.0,1537.0
311,5,205,236,170,1498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.01666203960727,947.5,1642.0
206,12,212,251,172,1605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162.69296235547498,1674.5,1665.5
199,10,216,248,166,1961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,381.4773912042495,1857.5,1682.0
75,7,228,228,133,3165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,279.32955446926843,1710.5,1597.5
46,16,223,204,110,1972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,303.1913587159106,2272.5,1664.5
92,26,249,191,0,2301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,212.03773249117714,644.5,1576.5
4,16,197,206,144,970,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,506.8421845111159,1285.0,1684.5
66,5,225,230,141,2736,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330.0545409474016,1545.0,1291.0
269,12,187,244,196,860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,631.1164710257528,1897.5,1703.5
103,19,248,212,84,2550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,125.0,858.5,1604.0
230,5,211,244,169,1082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,196.73586353280888,519.0,1624.5
345,8,204,227,162,430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,711.3543420827626,1320.0,1671.0
304,24,146,219,211,2548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,414.13162158907886,1016.0,1619.0
165,18,233,243,134,2285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30.59411708155671,793.0,1478.0
176,3,221,241,156,741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,270.27578507887085,2825.0,1583.0
241,9,204,248,181,1943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,372.07526120396665,1863.5,1694.0
355,22,178,194,149,1656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,440.51106683033515,520.0,1651.5
50,16,225,202,106,3707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,387.09172039711723,2532.0,1550.0
279,20,160,238,216,1511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,171.29214809792072,2199.5,1627.5
37,12,219,213,126,990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,481.92219289009716,1589.5,1464.0
190,16,217,251,161,984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.57299494980466,727.5,1384.5
57,5,223,229,142,2131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.01190307520001,704.0,1474.0
338,16,183,216,170,882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,718.0487448634668,1382.0,1699.0
100,12,240,223,111,2185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104.01922899156675,2308.5,1607.0
103,9,235,229,125,1595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,256.64372191814863,1075.0,1538.0
18,8,215,224,146,2167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,176.63804799646084,1800.0,1689.0
331,15,183,220,175,1660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,379.8236432872498,2927.0,1638.0
176,12,226,246,150,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,127.76932339180638,1141.5,1553.0
42,18,220,198,107,531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,399.1641266446673,728.0,1667.0
175,11,226,246,150,3101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,221.6235547048192,967.5,1695.0
268,17,173,244,209,2379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,236.60304309116566,204.5,1580.5
178,18,225,248,149,3078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,154.49595463959565,872.5,1693.0
86,18,244,207,86,779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,108.90362712049586,547.5,1597.5
49,12,224,213,121,3014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1884.5,1400.0
21,12,211,212,136,2843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,351.71721595622813,2663.0,1580.0
358,9,207,224,155,564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,122.57650672131263,120.0,1372.0
173,2,220,239,155,2239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.00531899844816,554.0,1463.5
319,7,199,232,173,2877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.01771591761076,811.5,1523.0
85,3,223,234,147,860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,124.4025723206719,2302.5,1604.5
65,8,228,223,128,930,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341.5025622158639,418.5,1623.5
32,14,216,208,125,2394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,342.8410710518797,933.0,1641.0
97,8,233,229,129,2467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,307.01954335188503,2997.0,1615.5
198,31,194,248,169,967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,444.59982006294155,554.5,1709.5
203,5,217,245,164,1790,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394.1433749284643,1210.0,1650.5
118,11,240,230,118,1837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,316.6591227171578,2806.0,1510.5
16,9,212,220,145,3474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,683.4764077859601,2406.0,1699.5
82,10,234,222,119,1262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,273.1464808486465,327.0,1624.5
11,14,203,208,140,1231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,82.03657720797473,651.0,1481.0
216,14,205,253,181,2781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,583.9768831041174,1989.0,1715.0
117,4,227,236,143,450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,377.04111181673545,3159.0,1660.0
155,4,225,240,150,1891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,173.1415605797753,1805.0,1621.5
36,12,218,212,126,960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,305.00163933985664,1150.5,1614.0
314,13,184,229,185,1337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,125.57467897629681,1649.0,1512.5
339,16,184,215,169,1260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,85.21150157109074,2163.0,1604.0
31,14,216,209,126,870,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,720.3998889505745,1924.5,1664.0
353,6,210,230,158,3515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.03749414245534,951.0,1494.5
328,10,195,228,172,3964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,667.7911350115394,2165.0,1708.0
227,9,208,248,177,404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95.02105029939419,1249.0,1562.5
86,18,243,207,87,1583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,245.08773939142694,2599.0,1691.0
358,8,208,226,155,1657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.29925372672534,2064.0,1646.0
285,8,198,240,182,1371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.4138126514911,830.5,1641.0
340,17,182,213,169,2440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,301.4448539948891,1662.5,1593.0
245,11,196,249,189,1629,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93.04837451562494,1877.0,1640.5
121,7,232,234,135,2753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,518.1862599490651,1397.5,1644.0
86,11,236,222,117,2858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.04759208325728,1344.0,1587.5
291,11,188,238,190,735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108.07404868885037,1231.5,1570.5
309,18,169,226,196,1084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,193.56910910576616,1368.0,1617.0
34,8,218,222,138,1282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42.0,1221.5,1553.0
141,6,229,238,143,1674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,39.0,2173.5,1564.0
29,14,214,208,127,2695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,501.36713095295744,1049.5,1623.5
304,14,182,233,191,1262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,200.48940121612415,389.5,1583.0
320,16,177,223,185,1343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,218.14673960433146,1360.0,1519.0
36,6,220,226,143,2912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425.44212297326646,933.5,1551.5
190,12,220,249,161,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366.4560000873229,1112.5,1559.0
3,8,209,224,152,2038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91.78235124467012,1188.0,1578.5
8,5,214,230,153,582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.06713054842886,2002.0,1531.5
98,14,243,219,102,799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,92.41753080449618,2880.5,1655.0
357,13,198,215,154,2760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,467.81299682672346,772.0,1737.0
184,11,223,248,157,391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,276.80498550423545,1776.0,1695.0
28,1,218,234,153,944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2812.5,1598.5
159,6,226,241,149,1655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,550.4634411112149,2921.0,1700.0
102,12,239,225,114,1123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.4138126514911,1920.0,1378.0
35,11,219,215,130,1697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,329.0866147384302,791.5,1665.5
76,12,234,218,114,2781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,773.0,1595.0
68,4,224,231,142,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,339.4849039353591,528.5,1613.5
47,16,224,203,109,2981,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,376.53153918363864,1777.0,1341.5
83,32,245,169,29,1574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,456.00548242318314,494.5,1448.5
40,18,218,197,107,3065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,409.14056264320703,2690.0,1619.5
194,14,217,251,164,713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212.52999788265186,932.5,1544.5
126,20,248,223,94,1429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203.22647465327935,939.5,1629.0
317,22,156,214,195,1621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,127.57742747053649,733.0,1688.5
143,5,227,239,146,3792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.01666203960727,1293.0,1522.5
52,22,225,188,86,3255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,429.79530011390307,2685.0,1637.0
347,14,191,215,161,648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.219544457292887,699.0,1615.0
261,15,180,246,203,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.265491900843113,753.5,1506.5
154,26,240,231,104,3083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,160.3527361787132,2162.5,1626.5
353,20,181,200,154,1014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48.27007354458868,2579.5,1588.5
16,15,206,208,137,1200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,61.18823416311342,1456.0,1472.0
61,23,231,185,74,937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,562.9040770859632,479.0,1576.5
9,12,205,213,143,3689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50.35871324805669,2224.0,1488.0
193,12,218,250,164,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,269.3566409056959,1436.5,1617.5
277,8,198,242,183,2679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.8318915758459,1020.5,1568.0
302,24,145,220,211,2574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,230.4886114323222,1545.0,1594.5
285,21,155,234,216,3341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,100.17983829094555,2263.0,1621.0
245,9,202,247,183,1236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,124.14507642270796,541.5,1613.5
26,10,215,217,137,1762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297.1363323459452,743.0,1521.0
151,17,239,238,121,2975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262.90872941003687,223.5,1610.5
6,23,185,189,135,1804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,111.08555261599052,1161.0,1445.5
72,6,226,227,134,2829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301.04152537482264,2602.0,1461.5
266,10,195,245,188,1634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.265491900843113,706.5,1544.0
199,31,192,248,171,973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,415.99639421514223,549.5,1703.0
16,13,208,213,140,661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,153.80507143784303,701.5,1521.5
131,10,237,235,128,607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,153.37535656030275,1714.5,1666.0
22,16,208,203,127,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,127.90621564255585,1241.0,1629.0
50,22,224,186,86,2259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,113.84199576606166,1036.5,1631.5
46,14,224,209,116,1940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,441.0,1403.5
76,23,241,189,66,1266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,68.4470598345904,186.5,1470.5
326,9,197,230,171,2644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,691.5518780250691,1293.0,1603.5
68,8,228,225,130,1736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,235.2275494069519,970.5,1523.0
138,12,238,236,126,1047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422.4038352098617,1768.0,1622.0
25,16,211,204,126,902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.59148432032315,1296.0,1515.5
170,22,230,243,134,1426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,394.4375742750683,1095.0,1548.5
152,28,240,227,95,2289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,435.1057342761642,593.5,1505.0
38,11,220,216,130,618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,139.5600229292042,2965.0,1666.5
352,13,196,217,158,2470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.207972893961475,2680.5,1498.0
33,8,219,223,140,2941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,558.6143571373725,1179.5,1484.5
344,5,210,232,160,679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174.1034175425629,1833.5,1535.0
27,5,217,230,148,1073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,233.80547470065795,1407.0,1533.0
37,9,220,220,135,2771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,383.09920386239384,770.5,1451.5
